geo,add_formal_time,nrg_cons,I_TAX,X_TAX,X_VAT,energy,taxes,vat,total
ES,2012-07-31,MWH20000-69999,0.1061,0.0835,0.0877,0.0835,0.004199999999999995,0.0184,0.1061
ES,2012-07-31,MWH500-1999,0.1447,0.1138,0.1196,0.1138,0.0058,0.025099999999999997,0.1447
ES,2012-07-31,MWH70000-149999,0.0932,0.0733,0.077,0.0733,0.003699999999999995,0.016200000000000006,0.0932
ES,2012-07-31,MWH_GE150000,0.068,0.0535,0.0562,0.0535,0.002700000000000001,0.011800000000000005,0.068
ES,2012-07-31,MWH_LT20,0.2589,0.2036,0.214,0.2036,0.010399999999999993,0.04490000000000002,0.2589
ES,2013-01-31,MWH20-499,0.1815,0.1427,0.15,0.1427,0.007300000000000001,0.0315,0.1815
ES,2013-01-31,MWH2000-19999,0.1266,0.0995,0.1046,0.0995,0.005099999999999993,0.021999999999999992,0.1266
ES,2013-01-31,MWH20000-69999,0.1044,0.0821,0.0863,0.0821,0.004199999999999995,0.018100000000000005,0.1044
ES,2013-01-31,MWH500-1999,0.1482,0.1165,0.1224,0.1165,0.005899999999999989,0.025800000000000003,0.1482
ES,2013-01-31,MWH70000-149999,0.0843,0.0663,0.0696,0.0663,0.0032999999999999974,0.014700000000000005,0.0843
ES,2013-01-31,MWH_GE150000,0.068,0.0535,0.0562,0.0535,0.002700000000000001,0.011800000000000005,0.068
ES,2013-01-31,MWH_LT20,0.2833,0.2227,0.2341,0.2227,0.011399999999999993,0.049199999999999994,0.2833
ES,2013-07-31,MWH20-499,0.1855,0.1458,0.1533,0.1458,0.007499999999999979,0.032200000000000006,0.1855
ES,2013-07-31,MWH2000-19999,0.1306,0.1027,0.108,0.1027,0.005299999999999999,0.022599999999999995,0.1306
ES,2013-07-31,MWH20000-69999,0.1052,0.0827,0.0869,0.0827,0.004200000000000009,0.018299999999999997,0.1052
ES,2013-07-31,MWH500-1999,0.1454,0.1143,0.1202,0.1143,0.0059000000000000025,0.0252,0.1454
ES,2013-07-31,MWH70000-149999,0.0918,0.0722,0.0759,0.0722,0.003699999999999995,0.01590000000000001,0.0918
ES,2013-07-31,MWH_GE150000,0.0795,0.0625,0.0657,0.0625,0.0031999999999999945,0.013800000000000007,0.0795
ES,2013-07-31,MWH_LT20,0.3027,0.238,0.2502,0.238,0.012199999999999989,0.05250000000000005,0.3027
ES,2014-01-31,MWH20-499,0.1934,0.152,0.1598,0.152,0.007800000000000001,0.03359999999999999,0.1934
ES,2014-01-31,MWH2000-19999,0.1257,0.0988,0.1039,0.0988,0.005100000000000007,0.0218,0.1257
ES,2014-01-31,MWH20000-69999,0.0951,0.0748,0.0786,0.0748,0.003799999999999998,0.0165,0.0951
ES,2014-01-31,MWH500-1999,0.1507,0.1185,0.1246,0.1185,0.006100000000000008,0.026099999999999998,0.1507
ES,2014-01-31,MWH70000-149999,0.0866,0.0681,0.0716,0.0681,0.003500000000000003,0.015,0.0866
ES,2014-01-31,MWH_GE150000,0.0654,0.0514,0.054,0.0514,0.002599999999999998,0.0114,0.0654
ES,2014-01-31,MWH_LT20,0.3321,0.2611,0.2744,0.2611,0.013299999999999979,0.05770000000000003,0.3321
ES,2014-07-31,MWH20-499,0.1885,0.1482,0.1558,0.1482,0.007599999999999996,0.03270000000000001,0.1885
ES,2014-07-31,MWH2000-19999,0.1245,0.0979,0.1029,0.0979,0.0050000000000000044,0.021599999999999994,0.1245
ES,2014-07-31,MWH20000-69999,0.1007,0.0792,0.0832,0.0792,0.00399999999999999,0.0175,0.1007
ES,2014-07-31,MWH500-1999,0.1412,0.111,0.1167,0.111,0.005699999999999997,0.024499999999999994,0.1412
ES,2014-07-31,MWH70000-149999,0.0936,0.0736,0.0774,0.0736,0.003799999999999998,0.016200000000000006,0.0936
ES,2014-07-31,MWH_GE150000,0.0822,0.0646,0.0679,0.0646,0.0032999999999999974,0.014299999999999993,0.0822
ES,2014-07-31,MWH_LT20,0.3539,0.2782,0.2924,0.2782,0.01419999999999999,0.0615,0.3539
ES,2015-01-31,MWH20-499,0.1912,0.1503,0.158,0.1503,0.007700000000000012,0.03320000000000001,0.1912
ES,2015-01-31,MWH2000-19999,0.1172,0.0921,0.0968,0.0921,0.004699999999999996,0.0204,0.1172
ES,2015-01-31,MWH20000-69999,0.1005,0.079,0.0831,0.079,0.0040999999999999925,0.017400000000000013,0.1005
ES,2015-01-31,MWH500-1999,0.142,0.1116,0.1173,0.1116,0.005699999999999997,0.024699999999999986,0.142
ES,2015-01-31,MWH70000-149999,0.0915,0.072,0.0756,0.072,0.003600000000000006,0.015899999999999997,0.0915
ES,2015-01-31,MWH_GE150000,0.0808,0.0635,0.0667,0.0635,0.0031999999999999945,0.014100000000000001,0.0808
ES,2015-01-31,MWH_LT20,0.3302,0.2596,0.2729,0.2596,0.013299999999999979,0.05730000000000002,0.3302
ES,2015-07-31,MWH20-499,0.1828,0.1438,0.1511,0.1438,0.007300000000000001,0.03169999999999998,0.1828
ES,2015-07-31,MWH2000-19999,0.1156,0.0909,0.0955,0.0909,0.004600000000000007,0.020099999999999993,0.1156
ES,2015-07-31,MWH20000-69999,0.0987,0.0776,0.0816,0.0776,0.0040000000000000036,0.01709999999999999,0.0987
ES,2015-07-31,MWH500-1999,0.1371,0.1078,0.1133,0.1078,0.005499999999999991,0.0238,0.1371
ES,2015-07-31,MWH70000-149999,0.0964,0.0758,0.0797,0.0758,0.003899999999999987,0.016700000000000007,0.0964
ES,2015-07-31,MWH_GE150000,0.091,0.0715,0.0752,0.0715,0.003700000000000009,0.015799999999999995,0.091
ES,2015-07-31,MWH_LT20,0.3264,0.2566,0.2697,0.2566,0.0131,0.05670000000000003,0.3264
ES,2016-01-31,MWH20-499,0.1775,0.1395,0.1467,0.1395,0.007199999999999984,0.030799999999999994,0.1775
ES,2016-01-31,MWH2000-19999,0.1092,0.0858,0.0902,0.0858,0.004400000000000001,0.019000000000000003,0.1092
ES,2016-01-31,MWH20000-69999,0.0888,0.0698,0.0734,0.0698,0.003600000000000006,0.015399999999999997,0.0888
ES,2016-01-31,MWH500-1999,0.1337,0.1051,0.1105,0.1051,0.005400000000000002,0.023200000000000012,0.1337
ES,2016-01-31,MWH70000-149999,0.0807,0.0635,0.0667,0.0635,0.0031999999999999945,0.013999999999999999,0.0807
ES,2016-01-31,MWH_GE150000,0.0657,0.0517,0.0543,0.0517,0.002599999999999998,0.011399999999999993,0.0657
ES,2016-01-31,MWH_LT20,0.2998,0.2357,0.2478,0.2357,0.0121,0.05200000000000002,0.2998
ES,2016-07-31,MWH20-499,0.1706,0.1341,0.141,0.1341,0.0068999999999999895,0.029600000000000015,0.1706
ES,2016-07-31,MWH2000-19999,0.1045,0.0821,0.0863,0.0821,0.004199999999999995,0.018199999999999994,0.1045
ES,2016-07-31,MWH20000-69999,0.0918,0.0722,0.0759,0.0722,0.003699999999999995,0.01590000000000001,0.0918
ES,2016-07-31,MWH500-1999,0.1245,0.0979,0.1029,0.0979,0.0050000000000000044,0.021599999999999994,0.1245
ES,2016-07-31,MWH70000-149999,0.0851,0.0669,0.0703,0.0669,0.0034000000000000002,0.014799999999999994,0.0851
ES,2016-07-31,MWH_GE150000,0.0752,0.0591,0.0621,0.0591,0.0030000000000000027,0.0131,0.0752
ES,2016-07-31,MWH_LT20,0.2994,0.2354,0.2474,0.2354,0.01200000000000001,0.05199999999999999,0.2994
ES,2017-01-31,MWH20-499,0.1658,0.1304,0.137,0.1304,0.0066000000000000225,0.028799999999999992,0.1658
ES,2017-01-31,MWH2000-19999,0.1066,0.0838,0.0881,0.0838,0.004299999999999998,0.018500000000000003,0.1066
ES,2017-01-31,MWH20000-69999,0.0952,0.0748,0.0787,0.0748,0.0039000000000000007,0.0165,0.0952
ES,2017-01-31,MWH500-1999,0.1284,0.101,0.1061,0.101,0.005099999999999993,0.022299999999999986,0.1284
ES,2017-01-31,MWH70000-149999,0.0883,0.0694,0.073,0.0694,0.003599999999999992,0.015300000000000008,0.0883
ES,2017-01-31,MWH_GE150000,0.0834,0.0655,0.0689,0.0655,0.0034000000000000002,0.014499999999999999,0.0834
ES,2017-01-31,MWH_LT20,0.3104,0.2441,0.2565,0.2441,0.012399999999999994,0.0539,0.3104
ES,2017-07-31,MWH20-499,0.1676,0.1318,0.1385,0.1318,0.0067000000000000115,0.029099999999999987,0.1676
ES,2017-07-31,MWH2000-19999,0.104,0.0817,0.0859,0.0817,0.004200000000000009,0.01809999999999999,0.104
ES,2017-07-31,MWH20000-69999,0.0931,0.0732,0.077,0.0732,0.003799999999999998,0.016100000000000003,0.0931
ES,2017-07-31,MWH500-1999,0.1249,0.0982,0.1032,0.0982,0.0050000000000000044,0.021699999999999997,0.1249
ES,2017-07-31,MWH70000-149999,0.0857,0.0674,0.0708,0.0674,0.0034000000000000002,0.014899999999999997,0.0857
ES,2017-07-31,MWH_GE150000,0.082,0.0644,0.0677,0.0644,0.0032999999999999974,0.014300000000000007,0.082
ES,2017-07-31,MWH_LT20,0.2523,0.1983,0.2085,0.1983,0.010199999999999987,0.04380000000000003,0.2523
ES,2018-01-31,MWH20-499,0.1445,0.1136,0.1194,0.1136,0.0058,0.025099999999999983,0.1445
ES,2018-01-31,MWH2000-19999,0.12,0.0944,0.0992,0.0944,0.004799999999999999,0.0208,0.12
ES,2018-01-31,MWH20000-69999,0.1101,0.0866,0.091,0.0866,0.004400000000000001,0.019100000000000006,0.1101
ES,2018-01-31,MWH500-1999,0.1282,0.1008,0.1059,0.1008,0.005099999999999993,0.022300000000000014,0.1282
ES,2018-01-31,MWH70000-149999,0.088,0.0692,0.0727,0.0692,0.003500000000000003,0.015299999999999994,0.088
ES,2018-01-31,MWH_GE150000,0.08,0.0629,0.0661,0.0629,0.0032000000000000084,0.013899999999999996,0.08
ES,2018-01-31,MWH_LT20,0.3451,0.2713,0.2852,0.2713,0.013900000000000023,0.05990000000000001,0.3451
ES,2018-07-31,MWH20-499,0.1718,0.1351,0.142,0.1351,0.0068999999999999895,0.02980000000000002,0.1718
ES,2018-07-31,MWH2000-19999,0.115,0.0904,0.095,0.0904,0.004600000000000007,0.020000000000000004,0.115
ES,2018-07-31,MWH20000-69999,0.1026,0.0807,0.0848,0.0807,0.004100000000000006,0.017799999999999996,0.1026
ES,2018-07-31,MWH500-1999,0.1329,0.1045,0.1098,0.1045,0.005299999999999999,0.023099999999999996,0.1329
ES,2018-07-31,MWH70000-149999,0.1,0.0786,0.0827,0.0786,0.0040999999999999925,0.01730000000000001,0.1
ES,2018-07-31,MWH_GE150000,0.0947,0.0744,0.0782,0.0744,0.0038000000000000117,0.0165,0.0947
ES,2018-07-31,MWH_LT20,0.2959,0.2326,0.2445,0.2326,0.011899999999999994,0.0514,0.2959
ES,2019-01-31,MWH20-499,0.1791,0.1098,0.148,0.1098,0.0382,0.031100000000000017,0.1791
ES,2019-01-31,MWH2000-19999,0.117,0.0839,0.0967,0.0839,0.012799999999999992,0.020300000000000012,0.117
ES,2019-01-31,MWH20000-69999,0.1045,0.0755,0.0864,0.0755,0.010900000000000007,0.01809999999999999,0.1045
ES,2019-01-31,MWH500-1999,0.1389,0.0925,0.1148,0.0925,0.0223,0.024099999999999996,0.1389
ES,2019-01-31,MWH70000-149999,0.0943,0.0681,0.0779,0.0681,0.009800000000000003,0.016399999999999998,0.0943
ES,2019-01-31,MWH_GE150000,0.0821,0.0593,0.0678,0.0593,0.0085,0.014300000000000007,0.0821
ES,2019-01-31,MWH_LT20,0.2903,0.1755,0.2399,0.1755,0.06440000000000001,0.0504,0.2903
ES,2019-07-31,MWH20-499,0.1741,0.1025,0.1438,0.1025,0.04130000000000002,0.030299999999999994,0.1741
ES,2019-07-31,MWH2000-19999,0.1123,0.0785,0.0928,0.0785,0.014299999999999993,0.019500000000000003,0.1123
ES,2019-07-31,MWH20000-69999,0.0974,0.0685,0.0805,0.0685,0.011999999999999997,0.0169,0.0974
ES,2019-07-31,MWH500-1999,0.1336,0.0867,0.1104,0.0867,0.0237,0.0232,0.1336
ES,2019-07-31,MWH70000-149999,0.0857,0.06,0.0709,0.06,0.010900000000000007,0.014799999999999994,0.0857
ES,2019-07-31,MWH_GE150000,0.074,0.0516,0.0612,0.0516,0.009599999999999997,0.012799999999999999,0.074
ES,2019-07-31,MWH_LT20,0.3079,0.1824,0.2544,0.1824,0.07200000000000001,0.05349999999999999,0.3079
ES,2020-01-31,MWH20-499,0.1767,0.0978,0.146,0.0978,0.04819999999999999,0.030700000000000005,0.1767
ES,2020-01-31,MWH2000-19999,0.1017,0.0645,0.0841,0.0645,0.019599999999999992,0.017600000000000005,0.1017
ES,2020-01-31,MWH20000-69999,0.0853,0.0598,0.0705,0.0598,0.010699999999999994,0.014800000000000008,0.0853
ES,2020-01-31,MWH500-1999,0.1302,0.0786,0.1076,0.0786,0.028999999999999998,0.02260000000000001,0.1302
ES,2020-01-31,MWH70000-149999,0.0742,0.0519,0.0613,0.0519,0.009399999999999999,0.012900000000000002,0.0742
ES,2020-01-31,MWH_GE150000,0.0608,0.0423,0.0503,0.0423,0.008,0.010500000000000002,0.0608
ES,2020-01-31,MWH_LT20,0.3031,0.1703,0.2505,0.1703,0.0802,0.05259999999999998,0.3031
ES,2020-07-31,MWH20-499,0.179,0.1022,0.1479,0.1022,0.045700000000000005,0.03109999999999999,0.179
ES,2020-07-31,MWH2000-19999,0.1016,0.0656,0.084,0.0656,0.0184,0.01759999999999999,0.1016
ES,2020-07-31,MWH20000-69999,0.0881,0.0624,0.0728,0.0624,0.010400000000000006,0.015299999999999994,0.0881
ES,2020-07-31,MWH500-1999,0.1422,0.0882,0.1175,0.0882,0.029299999999999993,0.0247,0.1422
ES,2020-07-31,MWH70000-149999,0.0785,0.0555,0.0649,0.0555,0.009399999999999999,0.013600000000000001,0.0785
ES,2020-07-31,MWH_GE150000,0.0655,0.0461,0.0542,0.0461,0.008099999999999996,0.011300000000000004,0.0655
ES,2020-07-31,MWH_LT20,0.2941,0.1702,0.2431,0.1702,0.07290000000000002,0.05099999999999996,0.2941
ES,2021-01-31,MWH20-499,0.1698,0.1078,0.1404,0.1078,0.03259999999999999,0.02940000000000001,0.1698
ES,2021-01-31,MWH2000-19999,0.1061,0.0761,0.0877,0.0761,0.0116,0.0184,0.1061
ES,2021-01-31,MWH20000-69999,0.0942,0.0695,0.0779,0.0695,0.00839999999999999,0.01630000000000001,0.0942
ES,2021-01-31,MWH500-1999,0.13,0.0931,0.1074,0.0931,0.014299999999999993,0.02260000000000001,0.13
ES,2021-01-31,MWH70000-149999,0.0834,0.0614,0.0689,0.0614,0.0075,0.014499999999999999,0.0834
ES,2021-01-31,MWH_GE150000,0.0749,0.055,0.0619,0.055,0.006899999999999996,0.012999999999999998,0.0749
ES,2021-01-31,MWH_LT20,0.281,0.1805,0.2322,0.1805,0.051699999999999996,0.04880000000000004,0.281
ES,2021-07-31,MWH20-499,0.1774,0.1136,0.1495,0.1136,0.03589999999999999,0.027900000000000008,0.1774
ES,2021-07-31,MWH2000-19999,0.1778,0.1171,0.1528,0.1171,0.035699999999999996,0.025000000000000022,0.1778
ES,2021-07-31,MWH20000-69999,0.1598,0.106,0.134,0.106,0.02800000000000001,0.02579999999999999,0.1598
ES,2021-07-31,MWH500-1999,0.1705,0.1115,0.1459,0.1115,0.0344,0.02460000000000001,0.1705
ES,2021-07-31,MWH70000-149999,0.1519,0.1096,0.1262,0.1096,0.016600000000000004,0.0257,0.1519
ES,2021-07-31,MWH_GE150000,0.1491,0.1095,0.1234,0.1095,0.013899999999999996,0.025700000000000014,0.1491
ES,2021-07-31,MWH_LT20,0.2609,0.1666,0.2269,0.1666,0.06029999999999999,0.03400000000000003,0.2609
ES,2021-07-31,TOT_KWH,0.173,0.1158,0.1466,0.1158,0.030800000000000008,0.02639999999999998,0.173
ES,2022-01-31,MWH20-499,0.2525,0.1987,0.2111,0.1987,0.012400000000000022,0.04139999999999999,0.2525
ES,2022-01-31,MWH2000-19999,0.2279,0.1801,0.1902,0.1801,0.010099999999999998,0.037699999999999984,0.2279
ES,2022-01-31,MWH20000-69999,0.2397,0.1905,0.1993,0.1905,0.008800000000000002,0.04039999999999999,0.2397
ES,2022-01-31,MWH500-1999,0.2255,0.1769,0.1879,0.1769,0.01100000000000001,0.037599999999999995,0.2255
ES,2022-01-31,MWH70000-149999,0.2423,0.1946,0.2008,0.1946,0.006200000000000011,0.04149999999999998,0.2423
ES,2022-01-31,MWH_GE150000,0.2541,0.2066,0.2104,0.2066,0.003799999999999998,0.04369999999999999,0.2541
ES,2022-01-31,MWH_LT20,0.3509,0.277,0.3072,0.277,0.03019999999999995,0.04370000000000002,0.3509
ES,2022-01-31,TOT_KWH,0.2479,0.197,0.2074,0.197,0.010399999999999993,0.04050000000000001,0.2479
ES,2022-07-31,MWH20-499,0.2957,0.2339,0.2494,0.2339,0.015500000000000014,0.04630000000000001,0.2957
ES,2022-07-31,MWH2000-19999,0.2811,0.2218,0.2395,0.2218,0.017699999999999994,0.041600000000000026,0.2811
ES,2022-07-31,MWH20000-69999,0.2683,0.2075,0.2249,0.2075,0.0174,0.043399999999999994,0.2683
ES,2022-07-31,MWH500-1999,0.2598,0.2064,0.2202,0.2064,0.013800000000000007,0.03959999999999997,0.2598
ES,2022-07-31,MWH70000-149999,0.2501,0.1943,0.2082,0.1943,0.013899999999999996,0.04189999999999999,0.2501
ES,2022-07-31,MWH_GE150000,0.2475,0.1935,0.2051,0.1935,0.0116,0.04239999999999999,0.2475
ES,2022-07-31,MWH_LT20,0.3729,0.3052,0.3327,0.3052,0.02749999999999997,0.040200000000000014,0.3729
ES,2022-07-31,TOT_KWH,0.2772,0.2186,0.2346,0.2186,0.016000000000000014,0.0426,0.2772
ES,2023-01-31,MWH20-499,0.2501,0.1976,0.2088,0.1976,0.011200000000000015,0.041299999999999976,0.2501
ES,2023-01-31,MWH2000-19999,0.173,0.1382,0.1442,0.1382,0.006000000000000005,0.028799999999999992,0.173
ES,2023-01-31,MWH20000-69999,0.1577,0.126,0.131,0.126,0.0050000000000000044,0.0267,0.1577
ES,2023-01-31,MWH500-1999,0.1912,0.1522,0.1597,0.1522,0.007500000000000007,0.0315,0.1912
ES,2023-01-31,MWH70000-149999,0.1382,0.1116,0.1155,0.1116,0.0039000000000000007,0.022699999999999984,0.1382
ES,2023-01-31,MWH_GE150000,0.1386,0.1128,0.1147,0.1128,0.001899999999999999,0.023900000000000005,0.1386
ES,2023-01-31,MWH_LT20,0.318,0.2586,0.2814,0.2586,0.022799999999999987,0.03660000000000002,0.318
ES,2023-01-31,TOT_KWH,0.1894,0.1515,0.1588,0.1515,0.007300000000000001,0.030600000000000016,0.1894
ES,2023-07-31,MWH20-499,0.2291,0.1828,0.1931,0.1828,0.010300000000000004,0.036000000000000004,0.2291
ES,2023-07-31,MWH2000-19999,0.1615,0.1292,0.1344,0.1292,0.005199999999999982,0.027100000000000013,0.1615
ES,2023-07-31,MWH20000-69999,0.1412,0.1134,0.1173,0.1134,0.0039000000000000007,0.02389999999999999,0.1412
ES,2023-07-31,MWH500-1999,0.1837,0.147,0.1536,0.147,0.006599999999999995,0.030100000000000016,0.1837
ES,2023-07-31,MWH70000-149999,0.1243,0.1013,0.1033,0.1013,0.0020000000000000018,0.02099999999999999,0.1243
ES,2023-07-31,MWH_GE150000,0.1291,0.1054,0.1068,0.1054,0.0014000000000000123,0.022299999999999986,0.1291
ES,2023-07-31,MWH_LT20,0.2978,0.2365,0.2587,0.2365,0.022199999999999998,0.039100000000000024,0.2978
ES,2023-07-31,TOT_KWH,0.1789,0.1434,0.1501,0.1434,0.0067000000000000115,0.028799999999999992,0.1789
ES,2024-01-31,MWH20-499,0.2118,0.156,0.1784,0.156,0.022400000000000003,0.033399999999999985,0.2118
ES,2024-01-31,MWH2000-19999,0.138,0.1039,0.1157,0.1039,0.011799999999999991,0.022300000000000014,0.138
ES,2024-01-31,MWH20000-69999,0.1201,0.0905,0.1004,0.0905,0.009900000000000006,0.019699999999999995,0.1201
ES,2024-01-31,MWH500-1999,0.1629,0.1217,0.1371,0.1217,0.015399999999999997,0.02579999999999999,0.1629
ES,2024-01-31,MWH70000-149999,0.0971,0.0741,0.0812,0.0741,0.007099999999999995,0.01590000000000001,0.0971
ES,2024-01-31,MWH_GE150000,0.0911,0.0731,0.0756,0.0731,0.0025000000000000022,0.0155,0.0911
ES,2024-01-31,MWH_LT20,0.2843,0.2099,0.2433,0.2099,0.033399999999999985,0.04100000000000001,0.2843
ES,2024-01-31,TOT_KWH,0.156,0.1169,0.1312,0.1169,0.014300000000000007,0.02479999999999999,0.156
ES,2024-07-31,MWH20-499,0.2074,0.1533,0.1744,0.1533,0.021100000000000008,0.033,0.2074
ES,2024-07-31,MWH2000-19999,0.1549,0.1178,0.1294,0.1178,0.011599999999999985,0.025500000000000023,0.1549
ES,2024-07-31,MWH20000-69999,0.1374,0.1064,0.1143,0.1064,0.007900000000000004,0.023099999999999996,0.1374
ES,2024-07-31,MWH500-1999,0.1703,0.128,0.1426,0.128,0.014600000000000002,0.027700000000000002,0.1703
ES,2024-07-31,MWH70000-149999,0.1053,0.0831,0.088,0.0831,0.004900000000000002,0.01730000000000001,0.1053
ES,2024-07-31,MWH_GE150000,0.1174,0.0944,0.0974,0.0944,0.0030000000000000027,0.020000000000000004,0.1174
ES,2024-07-31,MWH_LT20,0.2746,0.2054,0.2399,0.2054,0.0345,0.03470000000000001,0.2746
ES,2024-07-31,TOT_KWH,0.1693,0.1281,0.1424,0.1281,0.014300000000000007,0.026900000000000007,0.1693
EU27_2020,2008-01-31,MWH20-499,0.1406,0.1,0.1148,0.1,0.014799999999999994,0.025800000000000003,0.1406
EU27_2020,2008-01-31,MWH2000-19999,0.1061,0.0742,0.0867,0.0742,0.012499999999999997,0.0194,0.1061
EU27_2020,2008-01-31,MWH20000-69999,0.0987,0.0683,0.0805,0.0683,0.012200000000000003,0.018199999999999994,0.0987
EU27_2020,2008-01-31,MWH500-1999,0.1184,0.0834,0.0968,0.0834,0.013399999999999995,0.021600000000000008,0.1184
EU27_2020,2008-01-31,MWH70000-149999,0.0906,0.0638,0.0739,0.0638,0.010099999999999998,0.016700000000000007,0.0906
EU27_2020,2008-01-31,MWH_GE150000,0.0789,0.0488,0.0701,0.0488,0.021299999999999993,0.008800000000000002,0.0789
EU27_2020,2008-01-31,MWH_LT20,0.18,0.1247,0.1486,0.1247,0.023900000000000005,0.031399999999999983,0.18
EU27_2020,2008-07-31,MWH20-499,0.1443,0.1027,0.1182,0.1027,0.0155,0.026100000000000012,0.1443
EU27_2020,2008-07-31,MWH2000-19999,0.1103,0.0758,0.0905,0.0758,0.01469999999999999,0.019799999999999998,0.1103
EU27_2020,2008-07-31,MWH20000-69999,0.1005,0.0706,0.0829,0.0706,0.012300000000000005,0.017600000000000005,0.1005
EU27_2020,2008-07-31,MWH500-1999,0.1227,0.086,0.1007,0.086,0.014700000000000005,0.022000000000000006,0.1227
EU27_2020,2008-07-31,MWH70000-149999,0.0951,0.0662,0.0776,0.0662,0.011400000000000007,0.0175,0.0951
EU27_2020,2008-07-31,MWH_GE150000,0.0899,0.0603,0.0784,0.0603,0.018099999999999998,0.011499999999999996,0.0899
EU27_2020,2008-07-31,MWH_LT20,0.1881,0.1308,0.157,0.1308,0.0262,0.03109999999999999,0.1881
EU27_2020,2009-01-31,MWH20-499,0.1502,0.1056,0.1227,0.1056,0.017100000000000004,0.027499999999999997,0.1502
EU27_2020,2009-01-31,MWH2000-19999,0.1136,0.0791,0.0929,0.0791,0.013799999999999993,0.02070000000000001,0.1136
EU27_2020,2009-01-31,MWH20000-69999,0.1038,0.0732,0.0852,0.0732,0.011999999999999997,0.018600000000000005,0.1038
EU27_2020,2009-01-31,MWH500-1999,0.1282,0.0895,0.1047,0.0895,0.015200000000000005,0.023500000000000007,0.1282
EU27_2020,2009-01-31,MWH70000-149999,0.0946,0.0679,0.0772,0.0679,0.009300000000000003,0.0174,0.0946
EU27_2020,2009-01-31,MWH_GE150000,0.0862,0.0628,0.0758,0.0628,0.013000000000000012,0.010399999999999993,0.0862
EU27_2020,2009-01-31,MWH_LT20,0.1919,0.1335,0.16,0.1335,0.026499999999999996,0.031899999999999984,0.1919
EU27_2020,2009-07-31,MWH20-499,0.1458,0.1037,0.1188,0.1037,0.015100000000000002,0.02700000000000001,0.1458
EU27_2020,2009-07-31,MWH2000-19999,0.1109,0.0772,0.0903,0.0772,0.0131,0.020599999999999993,0.1109
EU27_2020,2009-07-31,MWH20000-69999,0.1006,0.071,0.082,0.071,0.01100000000000001,0.01859999999999999,0.1006
EU27_2020,2009-07-31,MWH500-1999,0.1242,0.0873,0.1011,0.0873,0.013799999999999993,0.02310000000000001,0.1242
EU27_2020,2009-07-31,MWH70000-149999,0.0911,0.0646,0.0734,0.0646,0.008800000000000002,0.017699999999999994,0.0911
EU27_2020,2009-07-31,MWH_GE150000,0.0802,0.0605,0.07,0.0605,0.009500000000000008,0.010199999999999987,0.0802
EU27_2020,2009-07-31,MWH_LT20,0.1963,0.1358,0.1635,0.1358,0.027700000000000002,0.032799999999999996,0.1963
EU27_2020,2010-01-31,MWH20-499,0.1511,0.1047,0.1227,0.1047,0.018000000000000002,0.02840000000000001,0.1511
EU27_2020,2010-01-31,MWH2000-19999,0.1117,0.077,0.0906,0.077,0.013600000000000001,0.021099999999999994,0.1117
EU27_2020,2010-01-31,MWH20000-69999,0.1003,0.0695,0.0814,0.0695,0.011899999999999994,0.0189,0.1003
EU27_2020,2010-01-31,MWH500-1999,0.1275,0.088,0.1035,0.088,0.0155,0.024000000000000007,0.1275
EU27_2020,2010-01-31,MWH70000-149999,0.0927,0.0647,0.0749,0.0647,0.0102,0.01780000000000001,0.0927
EU27_2020,2010-01-31,MWH_GE150000,0.0851,0.061,0.0742,0.061,0.013200000000000003,0.010899999999999993,0.0851
EU27_2020,2010-01-31,MWH_LT20,0.1991,0.1351,0.1646,0.1351,0.0295,0.0345,0.1991
EU27_2020,2010-07-31,MWH20-499,0.1493,0.1059,0.1219,0.1059,0.016,0.027399999999999994,0.1493
EU27_2020,2010-07-31,MWH2000-19999,0.1131,0.0793,0.0922,0.0793,0.012900000000000009,0.020900000000000002,0.1131
EU27_2020,2010-07-31,MWH20000-69999,0.1022,0.0721,0.0831,0.0721,0.010999999999999996,0.019100000000000006,0.1022
EU27_2020,2010-07-31,MWH500-1999,0.1278,0.0895,0.1042,0.0895,0.014700000000000005,0.023599999999999996,0.1278
EU27_2020,2010-07-31,MWH70000-149999,0.0958,0.0688,0.0776,0.0688,0.008800000000000002,0.018199999999999994,0.0958
EU27_2020,2010-07-31,MWH_GE150000,0.0912,0.0736,0.0793,0.0736,0.005699999999999997,0.011900000000000008,0.0912
EU27_2020,2010-07-31,MWH_LT20,0.2086,0.15,0.1733,0.15,0.023300000000000015,0.0353,0.2086
EU27_2020,2011-01-31,MWH20-499,0.1614,0.1104,0.1311,0.1104,0.020699999999999996,0.030299999999999994,0.1614
EU27_2020,2011-01-31,MWH2000-19999,0.1197,0.0811,0.0967,0.0811,0.015599999999999989,0.023000000000000007,0.1197
EU27_2020,2011-01-31,MWH20000-69999,0.1081,0.0738,0.0871,0.0738,0.013299999999999992,0.021000000000000005,0.1081
EU27_2020,2011-01-31,MWH500-1999,0.1366,0.0925,0.1106,0.0925,0.018100000000000005,0.025999999999999995,0.1366
EU27_2020,2011-01-31,MWH70000-149999,0.1009,0.069,0.0812,0.069,0.012199999999999989,0.01970000000000001,0.1009
EU27_2020,2011-01-31,MWH_GE150000,0.0845,0.0682,0.0729,0.0682,0.00470000000000001,0.0116,0.0845
EU27_2020,2011-01-31,MWH_LT20,0.2086,0.1448,0.1719,0.1448,0.027099999999999985,0.03670000000000001,0.2086
